brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001982	0.030685	0.334843	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001914	0.030778	0.338202	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.00202	0.031083	0.341031	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001975	0.031883	0.340606	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002048	0.032589	0.336892	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002003	0.031912	0.340486	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001936	0.030397	0.333845	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001945	0.030469	0.335886	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001948	0.030596	0.334895	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.002057	0.032913	0.337046	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001911	0.03074	0.339157	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002037	0.030854	0.335747	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
